id,favorite_count,favorited,id,retweet_count,retweeted,id,favorite_count,favorited,id,retweet_count,retweeted,Clean_Text
1599800087978610689,23,True,1599800087978610689,0,False,1.59893215148732e+18,0.0,False,1.59893215148732e+18,0.0,False,hire job internship fresher bca bsc https t co flmonqpgfu graduate hiring company wipro job profile t https t co numberznumberuxrmzu
1599799387332677632,1,True,1599799387332677632,0,False,1.5989320470952714e+18,0.0,False,1.5989320470952714e+18,21.0,True,rt thebailab new study lab publish pnas today graduate student ting find fatty acid synthase fasn activate
1599798748930256896,0,False,1599798748930256896,0,False,1.5989317248720896e+18,0.0,False,1.5989317248720896e+18,0.0,False,happy join hand stanley college australia 🔶 direct tie stanley collegel 🔶 https t co qnumberbsnumberktjij
1599798706613559301,2,True,1599798706613559301,0,False,1.598931613437436e+18,0.0,False,1.598931613437436e+18,0.0,False,hire job internship fresher bca bsc https t co jmrnumberqgtnnt graduate hiring company wipro job profile t https t co uzlunumbercnumberzgnumber
1599798447678394377,0,False,1599798447678394377,0,False,1.5989313311821046e+18,0.0,False,1.5989313311821046e+18,0.0,False,hire job internship fresher bca bsc https t co hnbknumberdise graduate hiring company wipro job profile t https t co bnumbercnumberlcnumberhcnumber
1599796734607200256,0,False,1599796734607200256,0,False,1.5989310933189304e+18,0.0,False,1.5989310933189304e+18,0.0,False,iam graduate mabed psychology ba english blit tamil language retire school teacher job pay visa job https t co zaainewhwb
1599796705171496960,0,False,1599796705171496960,0,False,1.5989309844890092e+18,0.0,False,1.5989309844890092e+18,0.0,False,lonessmith foxnews research post shit hannity attend new york university adelphi universi https t co fnumbernaowfnumberhh
1599794885413904385,1,True,1599794885413904385,0,False,1.5989293686166036e+18,0.0,False,1.5989293686166036e+18,0.0,False,kikiomeili good morning kiki family work go message https t co hfnumbergsknknumberr
1599794867319672834,0,False,1599794867319672834,0,False,1.5989290498791956e+18,3.0,True,1.5989290498791956e+18,0.0,False,realkushnumber josephpoulinnumber codingetudes dkbellnumber bettkink kathryntewson developerpast mboxwestofhouse https t co numberbonumberqycqgn
1599794664013455362,0,False,1599794664013455362,4,True,1.5989278990247117e+18,0.0,False,1.5989278990247117e+18,25.0,True,rt bateslipidlab recruit new graduate student lab fall number wsupullman wsucahnrs interested plant lipid b
1599794453396721664,0,False,1599794453396721664,232,True,1.5989265689731645e+18,0.0,False,1.5989265689731645e+18,2.0,True,rt pakobserver mbbs graduate hafiz muhammad waleed malik ameeruddin medical college lahore set new record win number gold meda
1599794307774304257,0,False,1599794307774304257,4,True,1.5989210426295214e+18,0.0,False,1.5989210426295214e+18,21.0,True,rt thebailab new study lab publish pnas today graduate student ting find fatty acid synthase fasn activate
1599792948895358978,0,False,1599792948895358978,1,True,1.5989202193464115e+18,0.0,False,1.5989202193464115e+18,97.0,True,rt unionelections new number graduate worker university chicago unionize ueunion uchicagogsu https t co hsul
1599792270248931331,2,True,1599792270248931331,0,False,1.598919047688487e+18,10.0,True,1.598919047688487e+18,2.0,True,mbbs graduate hafiz muhammad waleed malik ameeruddin medical college lahore set new record win number https t co numberfmnnumbergnumberrxd
1599791625731022855,0,False,1599791625731022855,0,False,1.5989184608635249e+18,0.0,False,1.5989184608635249e+18,97.0,True,rt unionelections new number graduate worker university chicago unionize ueunion uchicagogsu https t co hsul
1599790600626515970,0,False,1599790600626515970,1,True,1.5989182192677356e+18,0.0,False,1.5989182192677356e+18,5.0,True,rt oregondot call new graduate civil transportation relate engineering major recruit graduate program
1599789409137672192,0,False,1599789409137672192,232,True,1.5989181837751378e+18,0.0,False,1.5989181837751378e+18,0.0,False,realchiefpri marksteph forgive write d open sir end restrict instagram team amp https t co ditlvwnpqx
1599789194553040896,8,True,1599789194553040896,4,True,1.5989124873780306e+18,0.0,False,1.5989124873780306e+18,7.0,True,rt neolithicsheep help celebrate new graduate
1599788974679232513,0,False,1599788974679232513,0,False,1.5989111028550205e+18,5.0,True,1.5989111028550205e+18,1.0,True,important recognize talent provide facility excel continue m https t co jsqdtwgnumbergg
1599787368961044483,0,False,1599787368961044483,0,False,1.5989108135399956e+18,0.0,False,1.5989108135399956e+18,35.0,True,rt prageru new send man mixed message zubymusic think watch interview streitmarissa https t co gwf
1599787102899961858,0,False,1599787102899961858,0,False,1.5989104088151613e+18,0.0,False,1.5989104088151613e+18,0.0,False,new zealand news brief impendabelle prove tough trentham prise de fer achieve group glory winnin https t co dtnumbertnumbertzyox
1599786894757199873,0,False,1599786894757199873,0,False,1.5989069663147295e+18,0.0,False,1.5989069663147295e+18,0.0,False,k’alley numberst marketing graduate amp rapper releases brand new hit song god freestyle https t co cwhdjlnumbernqf
1599786704360964097,37,True,1599786704360964097,1,True,1.598906198438183e+18,0.0,False,1.598906198438183e+18,0.0,False,highonstudy cdot recruitment number apply number project engineer posts telegram https t co hunumberponumbereqjb https t co iqwdeedcpe
1599786111920132096,0,False,1599786111920132096,0,False,1.5989054775801815e+18,0.0,False,1.5989054775801815e+18,21.0,True,rt kevinpynenumber love time boston college great experience enter transfer portal
1599786106974654464,0,False,1599786106974654464,0,False,1.5989048559928812e+18,6.0,True,1.5989048559928812e+18,0.0,False,build new business school new conference center hotel think need provide bel https t co ernumberpqwhgqn
1599785447042867200,2,True,1599785447042867200,1,True,1.5989046332792504e+18,2.0,True,1.5989046332792504e+18,0.0,False,celebrate international day people disability graduate principal speech pathologist sarah explain https t co ynumberyizaoksf
1599783399782219778,0,False,1599783399782219778,11,True,1.598903594065236e+18,3.0,True,1.598903594065236e+18,1.0,True,need golden bim get list opensea number matic https t co numbercybnumberezgknumb https t co qfgodnumberjfqnumber
1599783256689631235,2,True,1599783256689631235,0,False,1.598903423818412e+18,0.0,False,1.598903423818412e+18,0.0,False,literally lose mom jr year college manage graduate time new state apartment
1599783134517923841,1,True,1599783134517923841,0,False,1.5989030881312276e+18,0.0,False,1.5989030881312276e+18,0.0,False,cover letter examples nurses new graduate https t co cnumberzmckhphz
1599782555443568640,0,False,1599782555443568640,11,True,1.5989023412389315e+18,0.0,False,1.5989023412389315e+18,0.0,False,new zealand bloodstock ready run sale graduate flash feeling bounce disappointing effort mos https t co numberymdnzwzxg
1599782394302717953,0,False,1599782394302717953,0,False,1.598900708132016e+18,0.0,False,1.598900708132016e+18,0.0,False,number new graduate jobs available week number sale number number c amp finance number number data science number number p https t co yzfsdvnumberifnumber
1599782034376753152,0,False,1599782034376753152,0,False,1.598900293345112e+18,0.0,False,1.598900293345112e+18,0.0,False,frednbcla lincoln usc power structure team new trade rule https t co nypnumberbvixru
1599781980702273536,0,False,1599781980702273536,6,True,1.5989001790293402e+18,3.0,True,1.5989001790293402e+18,0.0,False,stponline hilarytnumber debbietheilmann truthseekernumber blueoilnumber speak past new cadet wh https t co znumberwxlnumberbawl
1599781936792162305,0,False,1599781936792162305,6,True,1.598899352025473e+18,0.0,False,1.598899352025473e+18,0.0,False,tenientertainer need support new graduate work experience nysc dire nee https t co hnszrdiknumberw
1599781817938165760,0,False,1599781817938165760,6,True,1.59889915696973e+18,0.0,False,1.59889915696973e+18,0.0,False,mbbs graduate waleed set new record grab number gold medal read https t co vnumberyqxybmnumber mmnews https t co numbermpsmfegch
1599781303104458753,0,False,1599781303104458753,6,True,1.5988989627772436e+18,0.0,False,1.5988989627772436e+18,21086.0,True,rt stevirouss wait graduate disappear start new life
1599781074959114240,0,False,1599781074959114240,11,True,1.5988979120496353e+18,0.0,False,1.5988979120496353e+18,160.0,True,rt donsennen check new brunswick community college postgraduate program affordable total annual tuition
1599781071792402432,0,False,1599781071792402432,0,False,1.598894829421097e+18,0.0,False,1.598894829421097e+18,2.0,True,rt theneurotecheu join new bonn international graduate school neuroscience neurotecheu lecture series week 📆 number decembe
1599780957619253251,37,True,1599780957619253251,6,True,1.598894728786821e+18,0.0,False,1.598894728786821e+18,35.0,True,rt prageru new send man mixed message zubymusic think watch interview streitmarissa https t co gwf
1599779450404581376,0,False,1599779450404581376,0,False,1.598894127365509e+18,0.0,False,1.598894127365509e+18,0.0,False,coincidence go colorado son graduate surprised find new prime time strain
1599779129976496129,1,True,1599779129976496129,0,False,1.5988932204773007e+18,0.0,False,1.5988932204773007e+18,35.0,True,rt prageru new send man mixed message zubymusic think watch interview streitmarissa https t co gwf
1599779005292429313,0,False,1599779005292429313,3,True,1.5988917237106156e+18,0.0,False,1.5988917237106156e+18,21.0,True,rt kevinpynenumber love time boston college great experience enter transfer portal
1599778567981658112,0,False,1599778567981658112,0,False,1.5988911551730483e+18,0.0,False,1.5988911551730483e+18,0.0,False,graduate number number year experience importantly drive determination amp killer instinct need fi https t co numberkdmifnumberj
1599777353185509376,0,False,1599777353185509376,18,True,1.5988905239680328e+18,0.0,False,1.5988905239680328e+18,35.0,True,rt prageru new send man mixed message zubymusic think watch interview streitmarissa https t co gwf
1599775474539905025,0,False,1599775474539905025,1,True,1.5988895042530222e+18,0.0,False,1.5988895042530222e+18,6.0,True,rt gwendoesscience academia racism problem graduate student speak new article publish nature academictwitter
1599774474060337152,0,False,1599774474060337152,0,False,1.5988886813512212e+18,4.0,True,1.5988886813512212e+18,0.0,False,stop slander homeschoole new trend homeschool graduate years https t co gnumberotuycotnumber
1599773105727086592,0,False,1599773105727086592,1,True,1.598887941870596e+18,0.0,False,1.598887941870596e+18,1.0,True,rt missnoxyral twitter stop bone gio watch graduate new vtuber socials ill follow yippee
1599772468373164032,1,True,1599772468373164032,0,False,1.5988877476781384e+18,0.0,False,1.5988877476781384e+18,0.0,False,mbbs graduate waleed set new record grab number gold medal https t co oznumbercnumbertoxuo
1599772465018068992,0,False,1599772465018068992,3,True,1.598886651568468e+18,0.0,False,1.598886651568468e+18,35.0,True,rt prageru new send man mixed message zubymusic think watch interview streitmarissa https t co gwf
1599772154731847680,1,True,1599772154731847680,0,False,1.598886590776021e+18,0.0,False,1.598886590776021e+18,0.0,False,meet esther recent itc graduate land amazing role tourism industry ask question https t co epklynumbertnmk
1599771084987195393,2,True,1599771084987195393,0,False,1.5988859180811796e+18,0.0,False,1.5988859180811796e+18,25.0,True,rt bateslipidlab recruit new graduate student lab fall number wsupullman wsucahnrs interested plant lipid b
1599768558275551234,0,False,1599768558275551234,3,True,1.5988854929800684e+18,0.0,False,1.5988854929800684e+18,35.0,True,rt prageru new send man mixed message zubymusic think watch interview streitmarissa https t co gwf
1599767557300359168,1,True,1599767557300359168,0,False,1.5988854929754685e+18,0.0,False,1.5988854929754685e+18,35.0,True,rt prageru new send man mixed message zubymusic think watch interview streitmarissa https t co gwf
1599766330541998080,0,False,1599766330541998080,0,False,1.5988849705121014e+18,0.0,False,1.5988849705121014e+18,21.0,True,rt thebailab new study lab publish pnas today graduate student ting find fatty acid synthase fasn activate
1599766281666039809,0,False,1599766281666039809,18,True,1.5988849614652948e+18,10.0,True,1.5988849614652948e+18,2.0,True,dr sarah hellewell hellewell chiri_curtin revisit home graduate study alfred_research https t co pzvycpxkwj
1599765104341684224,6,True,1599765104341684224,3,True,1.5988840304766034e+18,0.0,False,1.5988840304766034e+18,35.0,True,rt prageru new send man mixed message zubymusic think watch interview streitmarissa https t co gwf
1599764999622512640,1,True,1599764999622512640,0,False,1.5988840161780367e+18,0.0,False,1.5988840161780367e+18,0.0,False,new sub badge 🟪 graduate weekend 🟪 | number number bigcreatxr 🎄 ❄ ️ https t co lvnumberqpltynumber
1599760964689108992,7,True,1599760964689108992,0,False,1.5988839558847734e+18,0.0,False,1.5988839558847734e+18,35.0,True,rt prageru new send man mixed message zubymusic think watch interview streitmarissa https t co gwf
1599759585036079104,15,True,1599759585036079104,3,True,1.598881676599464e+18,0.0,False,1.598881676599464e+18,0.0,False,new send man mixed message zubymusic think watch interview streitmarissa https t co gnumberqapncwbz
1599759138011369472,1,True,1599759138011369472,0,False,1.5988812516663214e+18,0.0,False,1.5988812516663214e+18,35.0,True,rt prageru new send man mixed message zubymusic think watch interview streitmarissa https t co gwf
1599758179063455744,0,False,1599758179063455744,0,False,1.5988810001839063e+18,0.0,False,1.5988810001839063e+18,35.0,True,rt prageru new send man mixed message zubymusic think watch interview streitmarissa https t co gwf
1599757680200937473,0,False,1599757680200937473,16,True,1.5988808609207624e+18,0.0,False,1.5988808609207624e+18,193.0,True,rt dtrmasterson new research note uc phd pay map basic cost live severe financial hardship uc phd st
1599757337048145921,0,False,1599757337048145921,0,False,1.5988785956984668e+18,0.0,False,1.5988785956984668e+18,1.0,True,rt agvielma spend morning participate external review new ut graduate school dean hold grad studen
1599754193056636928,0,False,1599754193056636928,0,False,1.5988785689555395e+18,0.0,False,1.5988785689555395e+18,35.0,True,rt prageru new send man mixed message zubymusic think watch interview streitmarissa https t co gwf
1599753789082247168,0,False,1599753789082247168,6,True,1.5988775657870868e+18,0.0,False,1.5988775657870868e+18,21.0,True,rt thebailab new study lab publish pnas today graduate student ting find fatty acid synthase fasn activate
1599750194689556480,0,False,1599750194689556480,1,True,1.5988774869760983e+18,0.0,False,1.5988774869760983e+18,35.0,True,rt prageru new send man mixed message zubymusic think watch interview streitmarissa https t co gwf
1599748739115012096,0,False,1599748739115012096,0,False,1.59887732151928e+18,0.0,False,1.59887732151928e+18,160.0,True,rt donsennen check new brunswick community college postgraduate program affordable total annual tuition
1599748678264057857,0,False,1599748678264057857,0,False,1.5988764683562107e+18,0.0,False,1.5988764683562107e+18,21.0,True,rt thebailab new study lab publish pnas today graduate student ting find fatty acid synthase fasn activate
1599748629144563713,0,False,1599748629144563713,0,False,1.598876240051835e+18,0.0,False,1.598876240051835e+18,35.0,True,rt prageru new send man mixed message zubymusic think watch interview streitmarissa https t co gwf
1599747790317330432,3,True,1599747790317330432,0,False,1.5988757655750656e+18,0.0,False,1.5988757655750656e+18,35.0,True,rt prageru new send man mixed message zubymusic think watch interview streitmarissa https t co gwf
1599746702818562048,0,False,1599746702818562048,0,False,1.5988754815199887e+18,0.0,False,1.5988754815199887e+18,21.0,True,rt kevinpynenumber love time boston college great experience enter transfer portal
1599743904018235394,0,False,1599743904018235394,232,True,1.5988753384608563e+18,0.0,False,1.5988753384608563e+18,0.0,False,happy graduation cheers new graduate good wish future 😇 🙌 universitasigm wisudaxviuigm https t co numberrottepnumbernc
1599742021719445505,0,False,1599742021719445505,0,False,1.598875286510375e+18,0.0,False,1.598875286510375e+18,6.0,True,rt gwendoesscience academia racism problem graduate student speak new article publish nature academictwitter
1599740679680311298,0,False,1599740679680311298,0,False,1.5988752836456817e+18,0.0,False,1.5988752836456817e+18,35.0,True,rt prageru new send man mixed message zubymusic think watch interview streitmarissa https t co gwf
1599740658108968960,0,False,1599740658108968960,17,True,1.5988750226341478e+18,0.0,False,1.5988750226341478e+18,35.0,True,rt prageru new send man mixed message zubymusic think watch interview streitmarissa https t co gwf
1599740051038310401,0,False,1599740051038310401,0,False,1.5988746706647163e+18,222.0,True,1.5988746706647163e+18,35.0,True,new send man mixed message zubymusic think watch interview streitmarissa https t co numbertrhqvpdwc
1599738564958298112,0,False,1599738564958298112,6,True,1.598873764162261e+18,0.0,False,1.598873764162261e+18,21.0,True,rt thebailab new study lab publish pnas today graduate student ting find fatty acid synthase fasn activate
1599738044113788928,1,True,1599738044113788928,0,False,1.598872898940588e+18,0.0,False,1.598872898940588e+18,160.0,True,rt donsennen check new brunswick community college postgraduate program affordable total annual tuition
1599736567207116800,47,True,1599736567207116800,3,True,1.5988722831283487e+18,1.0,True,1.5988722831283487e+18,0.0,False,slamtron_x coldhealing imagine new college graduate kind consultant know joke
1599736553055592450,0,False,1599736553055592450,11,True,1.5988721178102006e+18,0.0,False,1.5988721178102006e+18,21.0,True,rt aera_edresearch aera pilot new initiative aeranumber call graduate student research progress roundtable series
1599736332040880128,0,False,1599736332040880128,11,True,1.5988707378254602e+18,1.0,True,1.5988707378254602e+18,0.0,False,year offer hundred internship graduate co op opportunity goal work project https t co cihhbquygy
1599735861377175553,1,True,1599735861377175553,0,False,1.598870534095532e+18,0.0,False,1.598870534095532e+18,16.0,True,rt aaptelangana proud youth leader amp founder volunteer vijaymallangi masters graduate columbia university amp project ma
1599733931141578752,0,False,1599733931141578752,0,False,1.5988703722415432e+18,1.0,True,1.5988703722415432e+18,0.0,False,say well education situ original natural position university graduate schoo https t co xbjbznumberpinb
1599732968909860864,1,True,1599732968909860864,0,False,1.5988702753572782e+18,71.0,True,1.5988702753572782e+18,21.0,True,new study lab publish pnas today graduate student ting find fatty acid synthase fasn https t co fdnumberncgapdh
1599732919626452992,7,True,1599732919626452992,0,False,1.5988700328339497e+18,0.0,False,1.5988700328339497e+18,21.0,True,rt kevinpynenumber love time boston college great experience enter transfer portal
1599731184056999936,0,False,1599731184056999936,3505,True,1.5988690464723763e+18,0.0,False,1.5988690464723763e+18,16.0,True,rt aaptelangana proud youth leader amp founder volunteer vijaymallangi masters graduate columbia university amp project ma
1599730733781688321,0,False,1599730733781688321,6,True,1.5988688563651502e+18,0.0,False,1.5988688563651502e+18,16.0,True,rt aaptelangana proud youth leader amp founder volunteer vijaymallangi masters graduate columbia university amp project ma
1599730471235207170,0,False,1599730471235207170,0,False,1.598867703590441e+18,0.0,False,1.598867703590441e+18,3.0,True,rt zacspicer bit personal professional news appoint new head new college yorkuniversity november numberst wi
1599730458811850752,1,True,1599730458811850752,0,False,1.5988674765691535e+18,0.0,False,1.5988674765691535e+18,3.0,True,rt zacspicer bit personal professional news appoint new head new college yorkuniversity november numberst wi
1599728997511806976,0,False,1599728997511806976,0,False,1.5988667674889093e+18,0.0,False,1.5988667674889093e+18,160.0,True,rt donsennen check new brunswick community college postgraduate program affordable total annual tuition
1599728170390802432,0,False,1599728170390802432,22,True,1.5988659773071688e+18,0.0,False,1.5988659773071688e+18,5.0,True,rt bcltuea ma literary translation uealdc graduate romy_fursland interview alta l price translation msanyal debut
1599727842501492738,0,False,1599727842501492738,3,True,1.5988659489536942e+18,0.0,False,1.5988659489536942e+18,17750.0,True,rt freemonotheist graduate islamic university madinah dr hamid choi dedicate seven year life translate holy
1599727623781101570,0,False,1599727623781101570,6,True,1.5988643991290102e+18,0.0,False,1.5988643991290102e+18,6.0,True,rt cpabymaynumber hi lily new studytwt studytwtph ✿ ⁠ number ✿ ⁠ bs accountancy graduate ✿ ⁠ review
1599726794478870528,0,False,1599726794478870528,0,False,1.5988617733520794e+18,0.0,False,1.5988617733520794e+18,5.0,True,rt oregondot call new graduate civil transportation relate engineering major recruit graduate program
1599726307570376706,0,False,1599726307570376706,6,True,1.5988616508490506e+18,0.0,False,1.5988616508490506e+18,6.0,True,rt gwendoesscience academia racism problem graduate student speak new article publish nature academictwitter
1599726080096669697,0,False,1599726080096669697,16,True,1.5988613991317094e+18,0.0,False,1.5988613991317094e+18,6.0,True,rt gwendoesscience academia racism problem graduate student speak new article publish nature academictwitter
1599725708116643841,1,True,1599725708116643841,0,False,1.5988613688320328e+18,0.0,False,1.5988613688320328e+18,1.0,True,rt ot_fssh congrat kristinashato receive sshrc doctoral fellowship sarah kirkpatrick alia stevenson receive ss
1599725536904769536,2,True,1599725536904769536,0,False,1.5988604518314353e+18,0.0,False,1.5988604518314353e+18,0.0,False,wait graduate nursing school lil numberyr experience ready t https t co znumberpemnumberhnumberwnumber
1599725521780326400,0,False,1599725521780326400,1,True,1.5988599935910748e+18,0.0,False,1.5988599935910748e+18,6.0,True,rt next_fest new music = diverse perspective fellow che buford share impact amercomporch amp plan classicalmusic mo
1599725441572642818,0,False,1599725441572642818,1,True,1.5988582949735055e+18,1.0,True,1.5988582949735055e+18,0.0,False,ashertheowl lol mother study colonial new england history graduate work probably wouldn https t co oxhwzgboaq
1599725362597879808,1,True,1599725362597879808,0,False,1.5988581072535552e+18,0.0,False,1.5988581072535552e+18,6.0,True,rt cpabymaynumber hi lily new studytwt studytwtph ✿ ⁠ number ✿ ⁠ bs accountancy graduate ✿ ⁠ review
1599725334403764225,20,True,1599725334403764225,0,False,1.5988572016778363e+18,0.0,False,1.5988572016778363e+18,945.0,True,rt mmelvink want ma magic come usc overjoyed announce university south carolina department history h
1599723959561334784,0,False,1599723959561334784,6,True,1.5988569497514803e+18,0.0,False,1.5988569497514803e+18,160.0,True,rt donsennen check new brunswick community college postgraduate program affordable total annual tuition
1599723945804300288,0,False,1599723945804300288,22,True,1.5988568252394004e+18,0.0,False,1.5988568252394004e+18,0.0,False,graduation number proud mom dad graduate new family matching custom graduation proud family class number graduate https t co omfyvlwqnj
1599723861120929792,1,True,1599723861120929792,0,False,1.5988541754203996e+18,0.0,False,1.5988541754203996e+18,21.0,True,rt aera_edresearch aera pilot new initiative aeranumber call graduate student research progress roundtable series
1599723622158827522,38,True,1599723622158827522,6,True,1.598853659156439e+18,0.0,False,1.598853659156439e+18,5.0,True,rt oregondot call new graduate civil transportation relate engineering major recruit graduate program
1599720561210318848,0,False,1599720561210318848,33,True,1.598853071831847e+18,0.0,False,1.598853071831847e+18,21.0,True,rt kevinpynenumber love time boston college great experience enter transfer portal
1599720425818316804,0,False,1599720425818316804,0,False,1.598852974755074e+18,0.0,False,1.598852974755074e+18,21.0,True,rt kevinpynenumber love time boston college great experience enter transfer portal
1599719701458087936,0,False,1599719701458087936,7,True,1.5988522803209544e+18,0.0,False,1.5988522803209544e+18,160.0,True,rt donsennen check new brunswick community college postgraduate program affordable total annual tuition
1599718583889641474,0,False,1599718583889641474,7,True,1.5988493823291597e+18,0.0,False,1.5988493823291597e+18,2.0,True,rt cord_em meet jessica smith md president elect cord recently move new position dir graduate medical educati
1599718515962826752,0,False,1599718515962826752,7,True,1.5988489823564636e+18,0.0,False,1.5988489823564636e+18,21.0,True,rt kevinpynenumber love time boston college great experience enter transfer portal
1599717812666126336,0,False,1599717812666126336,7,True,1.5988487243687322e+18,0.0,False,1.5988487243687322e+18,25.0,True,rt torontosri 📢 uoft researcher work explore social impact new technology call number schwartz reisman fac
1599717740805341184,20,True,1599717740805341184,7,True,1.5988479411330785e+18,0.0,False,1.5988479411330785e+18,4.0,True,rt latrobe graduate researcher alicia dimovski study exposure light affect tammar wallaby research shed ne
1599716260090359810,1,True,1599716260090359810,0,False,1.5988477393618985e+18,0.0,False,1.5988477393618985e+18,16.0,True,rt aaptelangana proud youth leader amp founder volunteer vijaymallangi masters graduate columbia university amp project ma
1599715878248980480,0,False,1599715878248980480,0,False,1.5988476666578412e+18,0.0,False,1.5988476666578412e+18,0.0,False,episode feature jordan chavez number year old yakima high school graduate avid interest https t co ommbnumbercynumberk
1599715417127198720,0,False,1599715417127198720,18,True,1.598847638425989e+18,0.0,False,1.598847638425989e+18,1.0,True,rt ochsnercareers attention new graduate rns!​ nursetwitter start career ochsner health limited time ochsner health
1599714034793992192,0,False,1599714034793992192,11,True,1.5988469766235218e+18,0.0,False,1.5988469766235218e+18,0.0,False,thatpersonjam bored_graduate aioverlordnumber clear instead behavioral gender jud https t co numberiznumberewbaq
1599713385016197120,1,True,1599713385016197120,0,False,1.598845879133569e+18,0.0,False,1.598845879133569e+18,193.0,True,rt dtrmasterson new research note uc phd pay map basic cost live severe financial hardship uc phd st
1599712786996666368,1,True,1599712786996666368,0,False,1.5988457932631572e+18,0.0,False,1.5988457932631572e+18,21.0,True,rt kevinpynenumber love time boston college great experience enter transfer portal
1599712214579036161,0,False,1599712214579036161,1,True,1.5988456828694733e+18,0.0,False,1.5988456828694733e+18,0.0,False,bridgettekw victim graduate dec normal landlord look new tenant
1599711643511898112,0,False,1599711643511898112,5,True,1.5988445109764833e+18,2.0,True,1.5988445109764833e+18,0.0,False,kankakee native bishop mcnamara graduate jonathan ward sign new york jets practice squad week https t co kwthtxqqwnumber
1599711032251146241,0,False,1599711032251146241,0,False,1.5988439750201836e+18,0.0,False,1.5988439750201836e+18,1.0,True,rt rosyecloud new mental health scholarship number yr tuition graduate study exchange number year work va today number%
1599710917301702656,0,False,1599710917301702656,3505,True,1.5988433434838303e+18,0.0,False,1.5988433434838303e+18,160.0,True,rt donsennen check new brunswick community college postgraduate program affordable total annual tuition
1599710330011242497,0,False,1599710330011242497,1,True,1.598841019755561e+18,0.0,False,1.598841019755561e+18,193.0,True,rt dtrmasterson new research note uc phd pay map basic cost live severe financial hardship uc phd st
1599709720583208960,0,False,1599709720583208960,0,False,1.5988407399489413e+18,0.0,False,1.5988407399489413e+18,21.0,True,rt kevinpynenumber love time boston college great experience enter transfer portal
1599708175787511814,0,False,1599708175787511814,22,True,1.5988405705078252e+18,0.0,False,1.5988405705078252e+18,16.0,True,rt prageru new rapper author actor podcast host entrepreneur zubymusic share pro american viewpoint outspoken persona
1599706619847143426,0,False,1599706619847143426,22,True,1.598840113496486e+18,2.0,True,1.598840113496486e+18,0.0,False,november numberth ewnj honored number graduate student attend new jersey college university number gr https t co numberonumberyjjjpy
1599705302894407681,0,False,1599705302894407681,22,True,1.5988399270509322e+18,0.0,False,1.5988399270509322e+18,3.0,True,rt isugradschool graduate school amp department health sciences excited announce new fully online master public health
1599705297051860998,0,False,1599705297051860998,0,False,1.5988394465347748e+18,0.0,False,1.5988394465347748e+18,0.0,False,new rapper author actor podcast host entrepreneur zubymusic share pro american viewpoint outspo https t co pznumbermhdzernumber
1599704507138846722,0,False,1599704507138846722,1,True,1.5988390743157187e+18,0.0,False,1.5988390743157187e+18,5.0,True,rt oregondot call new graduate civil transportation relate engineering major recruit graduate program
1599703447204286464,0,False,1599703447204286464,22,True,1.598839005386539e+18,4.0,True,1.598839005386539e+18,0.0,False,bro tryna graduate ppl like bro choose new split ffs https t co owymyvorib
1599701908260032513,0,False,1599701908260032513,11,True,1.5988383671557202e+18,0.0,False,1.5988383671557202e+18,28.0,True,rt wildstein new jersey tie michigan state sen mallory mcmorrow readington graduate hunterdon central regiona
1599700296283803648,0,False,1599700296283803648,0,False,1.5988377812659282e+18,0.0,False,1.5988377812659282e+18,13.0,True,rt profandysmith new fully fund phds mentalhealth movement coach playercare edgehill ehusportandpa oct number start proposals
1599698183931600896,0,False,1599698183931600896,22,True,1.598837553536594e+18,0.0,False,1.598837553536594e+18,5.0,True,rt oregondot call new graduate civil transportation relate engineering major recruit graduate program
1599698014540509184,5,True,1599698014540509184,1,True,1.5988369462179594e+18,5.0,True,1.5988369462179594e+18,5.0,True,call new graduate civil transportation relate engineering major recruit graduate https t co jangxtdnumberis
1599697049695371264,0,False,1599697049695371264,4,True,1.598835265233367e+18,0.0,False,1.598835265233367e+18,16.0,True,rt prageru new rapper author actor podcast host entrepreneur zubymusic share pro american viewpoint outspoken persona
1599696485297270784,0,False,1599696485297270784,0,False,1.5988349448343593e+18,0.0,False,1.5988349448343593e+18,5.0,True,rt jeffhowenumber texas lb devin richardson enter ncaa transfer portal graduate transfer source tell hornsnumber number fre
1599695330299514880,0,False,1599695330299514880,16,True,1.598834606530515e+18,0.0,False,1.598834606530515e+18,16.0,True,rt prageru new rapper author actor podcast host entrepreneur zubymusic share pro american viewpoint outspoken persona
1599695303363284992,194,True,1599695303363284992,22,True,1.598834588360401e+18,0.0,False,1.598834588360401e+18,5.0,True,rt jeffhowenumber texas lb devin richardson enter ncaa transfer portal graduate transfer source tell hornsnumber number fre
1599692678501126145,0,False,1599692678501126145,18,True,1.5988342518221169e+18,1.0,True,1.5988342518221169e+18,0.0,False,ready advance career new graduate rn program pih health good samaritan hospital february number c https t co slnumbermgfhix
1599692316129665024,0,False,1599692316129665024,25,True,1.5988324949790802e+18,0.0,False,1.5988324949790802e+18,5.0,True,rt numberbesma lamar bonaparte number graduate sc state univ multi millionaire businessman usually work scene
1599692113913860096,0,False,1599692113913860096,0,False,1.5988315193965527e+18,0.0,False,1.5988315193965527e+18,16.0,True,rt prageru new rapper author actor podcast host entrepreneur zubymusic share pro american viewpoint outspoken persona
